Идентификатор DOI *,Количество авторов *,Фамилия *,Имя *,Количество аффилиаций *,Аффиляция *,Контрибьюция *,Дата публикации *,Наименование публикации *,Наименование издания *,Библиографическая ссылка *,Вид издания  *
10.4102/hts.v79i1.8369,6,Saenko N.R., Department of Humanitarian Disciplines,1,Faculty of Basic Competencies,0.17,2023,Islamic teachings and religious brotherhood in the Islamic society,HTS Teologiese Studies / Theological Studies,"Jamil M., Department of Islamic Law, Abbas S.Z., Department of English Language and Literature, Al-Salami A.A.A., Department of Qur’anic Studies, Al-Khafaji F.A.H., Department of Media, Saenko N.R., Department of Humanitarian Disciplines, Ramírez-Coronel A.A., Azogues Campus Nursing Career Islamic teachings and religious brotherhood in the Islamic society 2023 HTS Teologiese Studies / Theological Studies, 79 (1), Art. No. a8369, pp. nan-nan",Статья
10.18522/2073-6606-2023-21-1-108-121,2,,,1,"Russian Federation, Russian Federation",0.0,2023,Entrepreneurial university model in the context of regional development: The case of Moscow Polytechnic University; [Модель предпринимательского университета в контексте регионального развития: опыт Московского политеха],Terra Economicus,"Nikolaev V.K., Moscow Polytechnic University, Skvortsov A.A., Moscow Polytechnic University Entrepreneurial university model in the context of regional development: The case of Moscow Polytechnic University; [Модель предпринимательского университета в контексте регионального развития: опыт Московского политеха] 2023 Terra Economicus, 21 (1), Art. No. nan, pp. 108-121",Статья
10.18083/LCAppl.2023.1.90,2,"Timoshin Y.N., Kirsanov E.A."," Kolomna Institute (branch),  Kolomna Institute (branch)",1,"Moscow Polytechnic University, Moscow Polytechnic University",1.0,2023,RHEOLOGY OF POLYETHYLENE MELTS WITHIN THE FRAMEWORK OF STRUCTURAL-KINETIC APPROACH,Zhidkie Kristally i Ikh Prakticheskoe Ispol'zovanie,"Timoshin Y.N., Kolomna Institute (branch), Kirsanov E.A., Kolomna Institute (branch) RHEOLOGY OF POLYETHYLENE MELTS WITHIN THE FRAMEWORK OF STRUCTURAL-KINETIC APPROACH 2023 Zhidkie Kristally i Ikh Prakticheskoe Ispol'zovanie, 23 (1), Art. No. nan, pp. 90-99",Статья
,3,,,2,"Moscow, Moscow Technical University of Communications and Informatics",0.0,2023,INFLUENCE OF BURPIE ON ENDURANCE AND SPEED OF SCHOOLCHILDREN,Teoriya i Praktika Fizicheskoy Kultury,"Polevoy G.G., Moscow Polytechnic University, Sablin A.B., Moscow City University, Chernishev S.V., Moscow Technical University of Communications and Informatics INFLUENCE OF BURPIE ON ENDURANCE AND SPEED OF SCHOOLCHILDREN 2023 Teoriya i Praktika Fizicheskoy Kultury, 2023 (1), Art. No. nan, pp. 78-80",Статья
10.18083/LCAppl.2023.1.39,7,Kazak A.V., Nanomaterials Research Institute,2,"Ivanovo State University, Moscow Polytechnic University",0.07,2023,AGGREGATION BEHAVIOR AND SPECTRAL PROPERTIES OF BODIPY LUMINOPHORS IN LANGMUIR-SCHAEFER AND POLY(METHYL METHACRYLATE) THIN FILMS,Zhidkie Kristally i Ikh Prakticheskoe Ispol'zovanie,"Sherudillo A.S., G. A. Krestov Institute of Solution Chemistry of the Russian Academy of Sciences, Antina L.A., G. A. Krestov Institute of Solution Chemistry of the Russian Academy of Sciences, Kazak A.V., Nanomaterials Research Institute, Usol'tseva N.V., Nanomaterials Research Institute, Kholodkov I.V., Ivanovo State University of Chemistry and Technology, Berezin M.B., G. A. Krestov Institute of Solution Chemistry of the Russian Academy of Sciences, Antina E.V., G. A. Krestov Institute of Solution Chemistry of the Russian Academy of Sciences AGGREGATION BEHAVIOR AND SPECTRAL PROPERTIES OF BODIPY LUMINOPHORS IN LANGMUIR-SCHAEFER AND POLY(METHYL METHACRYLATE) THIN FILMS 2023 Zhidkie Kristally i Ikh Prakticheskoe Ispol'zovanie, 23 (1), Art. No. nan, pp. 39-49",Статья
,4,,,1,Moscow,0.0,2023,INTENSIFICATION OF TEACHING THE TECHNIQUE OF COMPETITIVE EXERCISES WITH KETTLES TO STUDENTS OF HIGHER EDUCATION INSTITUTIONS OF PHYSICAL AND PEDAGOGICAL PROFILE,Teoriya i Praktika Fizicheskoy Kultury,"Sylka S.I., Belgorod State National Research University, Irkhina I.V., Belgorod State National Research University, Voronkov A.V., Belgorod State National Research University, Shcherbin D.V., Moscow Polytechnic University INTENSIFICATION OF TEACHING THE TECHNIQUE OF COMPETITIVE EXERCISES WITH KETTLES TO STUDENTS OF HIGHER EDUCATION INSTITUTIONS OF PHYSICAL AND PEDAGOGICAL PROFILE 2023 Teoriya i Praktika Fizicheskoy Kultury, 2023 (3), Art. No. nan, pp. 42-44",Статья
10.1109/ACCESS.2023.3247503,6,Pristanskiy E., Evocargo Llc,2,"Moscow, Moscow Polytechnic University",0.08,2023,Prior Distribution Refinement for Reference Trajectory Estimation With the Monte Carlo-Based Localization Algorithm,IEEE Access,"Griguletskii M., Evocargo Llc, Shipitko O., Evocargo Llc, Abramov M., Evocargo Llc, Pristanskiy E., Evocargo Llc, Kibalov V., Evocargo Llc, Grigoryev A., Evocargo Llc Prior Distribution Refinement for Reference Trajectory Estimation With the Monte Carlo-Based Localization Algorithm 2023 IEEE Access, 11 (nan), Art. No. nan, pp. 19093-19102",Статья
10.3390/ma16020726,7,"Golik V.I., Klyuev R.V."," Department “Technique and Technology of Mining and Oil and Gas Production”,  Department “Technique and Technology of Mining and Oil and Gas Production”",1,"Moscow Polytechnic University, Moscow Polytechnic University",0.29,2023,Tailings Utilization and Zinc Extraction Based on Mechanochemical Activation,Materials,"Golik V.I., Department “Technique and Technology of Mining and Oil and Gas Production”, Klyuev R.V., Department “Technique and Technology of Mining and Oil and Gas Production”, Martyushev N.V., Department of Materials Science, Brigida V., Federal Research Centre the Subtropical Scientific Centre, Efremenkov E.A., Department of Mechanical Engineering, Sorokova S.N., Department of Mechanical Engineering, Mengxu Q., Department of Materials Science Tailings Utilization and Zinc Extraction Based on Mechanochemical Activation 2023 Materials, 16 (2), Art. No. 726, pp. nan-nan",Статья
10.3389/feduc.2023.1139865,4,,,1,Moscow,0.0,2023,Alternative mechanisms of managing the education’s development in the social investment model of Russia’s economic growth: standardization versus deregulation,Frontiers in Education,"Dianova V.Y., Plekhanov Russian University of Economics, Krasilnikova V.G., Sechenov First Moscow State Medical University of the Ministry of Health of the Russian Federation, Kelina K.G., Sechenov First Moscow State Medical University of the Ministry of Health of the Russian Federation, Nazarenko A.V., Moscow Polytechnic University Alternative mechanisms of managing the education’s development in the social investment model of Russia’s economic growth: standardization versus deregulation 2023 Frontiers in Education, 8 (nan), Art. No. 1139865, pp. nan-nan",Статья
10.1007/s10556-023-01157-w,2,,,1,"Moscow, Moscow",0.0,2023,Determination of Physicomechanical Characteristics of Raschig Rings and Substantiation of Wall Thickness of Fluoroplastic Raschig Rings for Operation under Sulfuric Acid Production Conditions,Chemical and Petroleum Engineering,"Golovanov I.Y., Moscow Polytechnic University, Lagutkin N.G., Moscow Polytechnic University Determination of Physicomechanical Characteristics of Raschig Rings and Substantiation of Wall Thickness of Fluoroplastic Raschig Rings for Operation under Sulfuric Acid Production Conditions 2023 Chemical and Petroleum Engineering, 58 (9-10), Art. No. nan, pp. 751-756",Статья
10.1177/09673911221150132,5,,,2,"Moscow, Moscow, State University of Management, Moscow, Moscow, Moscow",0.0,2023,The synergistic effect of bulk-surface modification onto the wear resistance of the ultrahigh molecular weight polyethylene,Polymers and Polymer Composites,"Doronin F.A., Moscow Polytechnic University, Rytikov G.O., Moscow Polytechnic University, Evdokimov A.G., Moscow Polytechnic University, Ruduak Y.V., Moscow Polytechnic University, Nazarov V.G., Moscow Polytechnic University The synergistic effect of bulk-surface modification onto the wear resistance of the ultrahigh molecular weight polyethylene 2023 Polymers and Polymer Composites, 31 (nan), Art. No. nan, pp. nan-nan",Статья
10.1080/02670836.2022.2142747,4,Koshmin A., Department of Metal Forming,2,"National University of Science and Technology «MISIS», Moscow Polytechnic University",0.12,2023,Post-processing influence on additively produced Ti–6Al–4V alloy structure and mechanical properties,Materials Science and Technology (United Kingdom),"Sokolov P., Department of Metal Forming, Koshmin A., Department of Metal Forming, Aleschenko A., Department of Metal Forming, Patrin P., Department of Metal Forming Post-processing influence on additively produced Ti–6Al–4V alloy structure and mechanical properties 2023 Materials Science and Technology (United Kingdom), 39 (7), Art. No. nan, pp. 828-833",Статья
10.1109/ACCESS.2023.3284030,7,,,1,Department of Applied Informatics,0.0,2023,Machine Learning Methods Based on Geophysical Monitoring Data in Low Time Delay Mode for Drilling Optimization,IEEE Access,"Osipov A., Moscow Technical University of Communications and Informatics, Pleshakova E., Moscow Technical University of Communications and Informatics, Bykov A., Financial University under the Government of the Russian Federation, Kuzichkin O., Belgorod National Research University, Surzhik D., Vladimir State University named after Alexander and Nikolay Stoletovs, Suvorov S., Moscow Polytechnic University, Gataullin S., Moscow Technical University of Communications and Informatics Machine Learning Methods Based on Geophysical Monitoring Data in Low Time Delay Mode for Drilling Optimization 2023 IEEE Access, 11 (nan), Art. No. nan, pp. 60349-60364",Статья
10.37497/sdgs.v11i1.267,5,,,1,Russian Federation,0.0,2023,DEVELOPMENT OF COMPETENCE IN THE SPHERE OF INFORMATION SECURITY TO ACHIEVE SUSTAINABLE DEVELOPMENT; [DESENVOLVIMENTO DE COMPETÊNCIA NO ÂMBITO DA SEGURANÇA DA INFORMAÇÃO PARA ALCANÇAR O DESENVOLVIMENTO SUSTENTÁVEL]; [DESARROLLO DE COMPETENCIAS EN EL ÁMBITO DE LA SEGURIDAD DE LA INFORMACIÓN PARA ALCANZAR EL DESARROLLO SOSTENIBLE],Journal of Law and Sustainable Development,"Biryukov V., Moscow Polytechnic University, Nemtchinova E., Russian State University of Tourism and Service, Pavlova T., Moscow Aviation Institute, Kagosyan A., Gzhel State University, Avdeeva T., State University of Humanities and Technology DEVELOPMENT OF COMPETENCE IN THE SPHERE OF INFORMATION SECURITY TO ACHIEVE SUSTAINABLE DEVELOPMENT; [DESENVOLVIMENTO DE COMPETÊNCIA NO ÂMBITO DA SEGURANÇA DA INFORMAÇÃO PARA ALCANÇAR O DESENVOLVIMENTO SUSTENTÁVEL]; [DESARROLLO DE COMPETENCIAS EN EL ÁMBITO DE LA SEGURIDAD DE LA INFORMACIÓN PARA ALCANZAR EL DESARROLLO SOSTENIBLE] 2023 Journal of Law and Sustainable Development, 11 (1), Art. No. e0267, pp. nan-nan",Статья
10.18796/0041-5790-2023-5-37-40,5,,,1,Moscow,0.0,2023,THE ROLE OF VIBRATION IMPACT IN FRACTURING AND GAS RECOVERY FROM A LOW-PERMEABILITY COAL SEAM; [Роль вибрационного воздействия в трещинообразовании и газоотдаче из низкопроницаемого угольного пласта],Ugol,"Pavlenko M.V., Federal National Independent Educational Institution of Higher Education “National University of Science and Technology MISIS” (NUST MISIS), Merzlyakov V.G., FGAOU VO Moscow Polytechnic University, Sinitskaya E.V., Federal National Independent Educational Institution of Higher Education “National University of Science and Technology MISIS” (NUST MISIS), Florova I.A., Federal National Independent Educational Institution of Higher Education “National University of Science and Technology MISIS” (NUST MISIS), Adigamov D.A., FGBOU VO “Samara state economic University THE ROLE OF VIBRATION IMPACT IN FRACTURING AND GAS RECOVERY FROM A LOW-PERMEABILITY COAL SEAM; [Роль вибрационного воздействия в трещинообразовании и газоотдаче из низкопроницаемого угольного пласта] 2023 Ugol, nan (5), Art. No. nan, pp. 37-40",Статья
,5,,,1,Moscow,0.0,2023,KINESTHETIC COORDINATION ABILITIES IN THE STRUCTURE OF SPORTS TRAINING OF YOUNG FOOTBALL PLAYERS,Teoriya i Praktika Fizicheskoy Kultury,"Artamonova T.V., Russian University of Sport (SCOLIPE), Averyanov I.V., Bauman Moscow State Technical University, Makarova E.V., Moscow Polytechnic University, Spirina I.K., Kuban State University of Education Sport and Tourism, Berezantseva-Nizyaeva T.V., Moscow Secondary Special School of the Olympic Reserve No. 3 of Moskomsport KINESTHETIC COORDINATION ABILITIES IN THE STRUCTURE OF SPORTS TRAINING OF YOUNG FOOTBALL PLAYERS 2023 Teoriya i Praktika Fizicheskoy Kultury, 2023 (4), Art. No. nan, pp. 105-108",Статья
10.1007/s10692-023-10396-9,2,,,1,"Moscow, Moscow",0.0,2023,Improved Chemical Resistance During Use of Fiber-Reinforced Multi-Layer Composite Sheets,Fibre Chemistry,"Yamilinets S.Y., Moscow Polytechnic University, Kondratov A.P., Moscow Polytechnic University Improved Chemical Resistance During Use of Fiber-Reinforced Multi-Layer Composite Sheets 2023 Fibre Chemistry, 54 (5), Art. No. nan, pp. 300-307",Статья
10.18355/XL.2023.16.02.22,4,Saenko N., Department of Humanities,1,Moscow Polytechnic University,0.25,2023,Writing an argumentative essay: the use of meta-discursive didactic sequences to improve students' skills,XLinguae,"Umirzakova Z., Department of General Education Disciplines, Akhmetova L., Department of Foreign Languages, Saenko N., Department of Humanities, Barakhanova N., Department of Philology Writing an argumentative essay: the use of meta-discursive didactic sequences to improve students' skills 2023 XLinguae, 16 (2), Art. No. nan, pp. 298-310",Статья
10.3390/ma16020677,6,Akopyan T.K., Department of Metal Forming,2,"National University of Science and Technology «MISIS» (NUST MISIS), Department of Materials Science",0.08,2023,Effect of Radial-Shear Rolling on the Structure and Hardening of an Al–8%Zn–3.3%Mg–0.8%Ca–1.1%Fe Alloy Manufactured by Electromagnetic Casting,Materials,"Gamin Y.V., Department of Metal Forming, Belov N.A., Department of Metal Forming, Akopyan T.K., Department of Metal Forming, Timofeev V.N., Electrotechnical Department, Cherkasov S.O., Department of Metal Forming, Motkov M.M., Electrotechnical Department Effect of Radial-Shear Rolling on the Structure and Hardening of an Al–8%Zn–3.3%Mg–0.8%Ca–1.1%Fe Alloy Manufactured by Electromagnetic Casting 2023 Materials, 16 (2), Art. No. 677, pp. nan-nan",Статья
,3,,,1,Moscow,0.0,2023,EFFICIENCY OF MOTOR ACTIVITY OF HIGHLY QUALIFIED FOOTBALL PLAYERS IN CHINA TAKING INTO ACCOUNT THE INTENSITY OF TRAINING AT SMALL VENUES,Teoriya i Praktika Fizicheskoy Kultury,"Polishkis M.M., Russian University of Sport (SCOLIPE), Yaqi L., Russian University of Sport (SCOLIPE), Pleshakov A.A., Moscow Polytechnic University EFFICIENCY OF MOTOR ACTIVITY OF HIGHLY QUALIFIED FOOTBALL PLAYERS IN CHINA TAKING INTO ACCOUNT THE INTENSITY OF TRAINING AT SMALL VENUES 2023 Teoriya i Praktika Fizicheskoy Kultury, 2023 (4), Art. No. nan, pp. 89-91",Статья
10.25018/0236_1493_2023_5_0_57,2,,,1,Moscow,0.0,2023,Usage of rock structures in underground mining of hard-rock mineral deposits; [ИСПОЛЬЗОВАНИЕ ПОРОДНЫХ КОНСТРУКЦИЙ ПРИ ПОДЗЕМНОЙ РАЗРАБОТКЕ СКАЛЬНЫХ МЕСТОРОЖДЕНИЙ],Mining Informational and Analytical Bulletin,"Golik V.I., Moscow Polytechnic University, Alekseev I.A., North Caucasian Institute of Mining and Metallurgy (State Technological University) Usage of rock structures in underground mining of hard-rock mineral deposits; [ИСПОЛЬЗОВАНИЕ ПОРОДНЫХ КОНСТРУКЦИЙ ПРИ ПОДЗЕМНОЙ РАЗРАБОТКЕ СКАЛЬНЫХ МЕСТОРОЖДЕНИЙ] 2023 Mining Informational and Analytical Bulletin, nan (5), Art. No. nan, pp. 57-67",Статья
10.25018/0236_1493_2023_51_0_145,4,,,1,Moscow,0.0,2023,Integrated analysis of electric energy demand of autogenous grinding mills at concentration factories; [КОМПЛЕКСНЫЙ АНАЛИЗ ПОТРЕБЛЕНИЯ ЭЛЕКТРОЭНЕРГИИ МЕЛЬНИЦ САМОИЗМЕЛЬЧЕНИЯ ОБОГАТИТЕЛЬНОЙ ФАБРИКИ],Mining Informational and Analytical Bulletin,"Klyuev R.V., Moscow Polytechnic University, Khetagurov V.N., North Caucasian Institute of Mining and Metallurgy (State Technological University), Gavrina O.A., North Caucasian Institute of Mining and Metallurgy (State Technological University), Plieva M.T., North Caucasian Institute of Mining and Metallurgy (State Technological University) Integrated analysis of electric energy demand of autogenous grinding mills at concentration factories; [КОМПЛЕКСНЫЙ АНАЛИЗ ПОТРЕБЛЕНИЯ ЭЛЕКТРОЭНЕРГИИ МЕЛЬНИЦ САМОИЗМЕЛЬЧЕНИЯ ОБОГАТИТЕЛЬНОЙ ФАБРИКИ] 2023 Mining Informational and Analytical Bulletin, nan (5), Art. No. nan, pp. 145-156",Статья
10.17587/mau.24.199-205,5,,,1,Moscow,0.0,2023,Dynamic Characteristics Determination of the Radiation Power Control System for the Industrial CO2 Laser Excited by а Nonself-Sustained Glow Discharge; [Определение динамических характеристик системы управления мощностью излучения технологических СО2-лазеров с накачкой несамостоятельным тлеющим разрядом],"Mekhatronika, Avtomatizatsiya, Upravlenie","Shemyakin A.N., Ishlinsky Institute for Problems in Mechanics, Rachkov M.Yu., Moscow State Polytechnic University, Solovyov N.G., Ishlinsky Institute for Problems in Mechanics, Yakimov M.Yu., Ishlinsky Institute for Problems in Mechanics, Kotov M.A., Ishlinsky Institute for Problems in Mechanics Dynamic Characteristics Determination of the Radiation Power Control System for the Industrial CO2 Laser Excited by а Nonself-Sustained Glow Discharge; [Определение динамических характеристик системы управления мощностью излучения технологических СО2-лазеров с накачкой несамостоятельным тлеющим разрядом] 2023 Mekhatronika, Avtomatizatsiya, Upravlenie, 24 (4), Art. No. nan, pp. 199-205",Статья
10.52254/1857-0070.2023.1-57.10,2,,,1,"Moscow, Moscow",0.0,2023,Heat Transfer Slot Matrix for Compact Rotary Heat Exchangers with Ultra-High Regeneration Ratio for Microturbines; [Matrice cu fantă și curea de transfer de căldură pentru schimbătoare de căldură rotative compacte cu o rată de regenerare ultra-înaltă pentru microturbine]; [Теплопередающая ленточно-щелевая матрица для компактных роторных теплообменников со сверхвысокой степенью регенерации для микротурбин],Problems of the Regional Energetics,"Kostyukov A.V., Moscow Polytechnic University, Kosach L.A., Moscow Polytechnic University Heat Transfer Slot Matrix for Compact Rotary Heat Exchangers with Ultra-High Regeneration Ratio for Microturbines; [Matrice cu fantă și curea de transfer de căldură pentru schimbătoare de căldură rotative compacte cu o rată de regenerare ultra-înaltă pentru microturbine]; [Теплопередающая ленточно-щелевая матрица для компактных роторных теплообменников со сверхвысокой степенью регенерации для микротурбин] 2023 Problems of the Regional Energetics, 57 (1), Art. No. nan, pp. 126-133",Статья
10.47360/1995-4484-2023-62-69,3,Beketova T.V., V.A. Nasonova Research Institute of Rheumatology,3,"Kashirskoye Highway, Central Clinical Hospital of the Administrative Directorate of the President of the Russian Federation, Moscow Polytechnic University",0.11,2023,CLINICAL AND IMMUNOLOGICAL VARIANTS OF ANCA-ASSOCIATED SYSTEMIC VASCULITIS: A LOOK AT THE PULMONARY FIBROSIS IN MICROSCOPIC POLYANGIITIS WITH ANTI-MYELOPEROXIDASE ANTIBODIES AND RHEUMATOID FACTOR. LITERATURE REVIEW AND OWN OBSERVATION; [Клинико-иммунологические варианты АНЦА-ассоциированного системного васкулита: в фокусе интерстициальный фиброз легких при микроскопическом полиангиите с гиперпродукцией антител к миелопероксидазе и ревматоидного фактора. Собственное наблюдение и обзор литературы],Nauchno-Prakticheskaya Revmatologiya,"Beketova T.V., V.A. Nasonova Research Institute of Rheumatology, Golovina O.A., V.A. Nasonova Research Institute of Rheumatology, Avdeeva A.S., V.A. Nasonova Research Institute of Rheumatology CLINICAL AND IMMUNOLOGICAL VARIANTS OF ANCA-ASSOCIATED SYSTEMIC VASCULITIS: A LOOK AT THE PULMONARY FIBROSIS IN MICROSCOPIC POLYANGIITIS WITH ANTI-MYELOPEROXIDASE ANTIBODIES AND RHEUMATOID FACTOR. LITERATURE REVIEW AND OWN OBSERVATION; [Клинико-иммунологические варианты АНЦА-ассоциированного системного васкулита: в фокусе интерстициальный фиброз легких при микроскопическом полиангиите с гиперпродукцией антител к миелопероксидазе и ревматоидного фактора. Собственное наблюдение и обзор литературы] 2023 Nauchno-Prakticheskaya Revmatologiya, 61 (1), Art. No. nan, pp. 62-69",Обзор
,5,Gilev G.A., Moscow Pedagogical State University,2,"Moscow, Moscow Polytechnic University, Moscow",0.1,2023,DISTINCTIVE FEATURES OF THE MANIFESTATION OF PHYSICAL QUALITIES OF HIGH SCHOOL GIRLS DEPENDING ON THEIR MORPHOFUNCTIONAL TYPE,Teoriya i Praktika Fizicheskoy Kultury,"Gilev G.A., Moscow Pedagogical State University, Ivankov C.T., Moscow Pedagogical State University, Komlev M.A., Moscow Polytechnic University, Belyaev V.V., I.M. Sechenov First Moscow State Medical University, Zubko E.A., I.M. Sechenov First Moscow State Medical University DISTINCTIVE FEATURES OF THE MANIFESTATION OF PHYSICAL QUALITIES OF HIGH SCHOOL GIRLS DEPENDING ON THEIR MORPHOFUNCTIONAL TYPE 2023 Teoriya i Praktika Fizicheskoy Kultury, 2023 (4), Art. No. nan, pp. 67-69",Статья
10.1109/ACCESS.2023.3245041,5,,,2,"Department of Smart Technologies, North-Eastern Federal University",0.0,2023,Spatial Upscaling-Based Algorithm for Detection and Estimation of Hazardous Gases,IEEE Access,"Srivastava S., Indian Institute of Technology (BHU) Varanasi, Chaudhri S.N., Indian Institute of Technology (BHU) Varanasi, Rajput N.S., Indian Institute of Technology (BHU) Varanasi, Alsamhi S.H., Ibb University, Shvetsov A.V., Moscow Polytechnic University Spatial Upscaling-Based Algorithm for Detection and Estimation of Hazardous Gases 2023 IEEE Access, 11 (nan), Art. No. nan, pp. 17731-17738",Статья
10.18698/1812-3368-2023-2-126-139,6,Magzhanov R.Kh., Department of Chemistry and Biotechnology,1,Moscow Polytechnic University,0.17,2023,STUDY OF THE SYNTHESIS PROCESS AND PROPERTIES OF THE VANADIUM PENTOXIDE NANOPARTICLES; [ИССЛЕДОВАНИЕ ПРОЦЕССА СИНТЕЗА И СВОЙСТВ НАНОЧАСТИЦ ПЕНТАОКСИДА ВАНАДИЯ],"Herald of the Bauman Moscow State Technical University, Series Natural Sciences","Yarovaya O.V., Department of Colloid Chemistry, Averina Yu.M., Department of Innovative Materials and Corrosion Protection, Magzhanov R.Kh., Department of Chemistry and Biotechnology, Karetkin B.A., Department of Biotechnology, Panfilov V.I., Department of Biotechnology, Boldyrev V.S., Department of Engineering of Chemical and Technological Systems STUDY OF THE SYNTHESIS PROCESS AND PROPERTIES OF THE VANADIUM PENTOXIDE NANOPARTICLES; [ИССЛЕДОВАНИЕ ПРОЦЕССА СИНТЕЗА И СВОЙСТВ НАНОЧАСТИЦ ПЕНТАОКСИДА ВАНАДИЯ] 2023 Herald of the Bauman Moscow State Technical University, Series Natural Sciences, 107 (2), Art. No. nan, pp. 126-129",Статья
10.32362/2410-6593-2023-18-2-123-134,1,,,1,Moscow,0.0,2023,Biocomposite materials based on polyethylene and amphiphilic polymer-iron metal complex,Tonkie Khimicheskie Tekhnologii,"Vasilyev I.Yu., Moscow Polytechnic University Biocomposite materials based on polyethylene and amphiphilic polymer-iron metal complex 2023 Tonkie Khimicheskie Tekhnologii, 18 (2), Art. No. nan, pp. 123-134",Статья
10.1007/s10965-022-03372-0,4,,,1,"38 B. Semenovskaya Str., 38 B. Semenovskaya Str., 38 B. Semenovskaya Str.",0.0,2023,Mullins effect in polymer large deformation strain gauges,Journal of Polymer Research,"Kondratov A.P., Moscow Polytechnic University, Lozitskaya A.V., Moscow Polytechnic University, Samokhin V.N., Moscow Polytechnic University, Volinsky A.A., Department of Mechanical Engineering Mullins effect in polymer large deformation strain gauges 2023 Journal of Polymer Research, 30 (1), Art. No. 36, pp. nan-nan",Статья
10.28991/ESJ-2023-SPER-013,10,,,1,Russian Federation,0.0,2023,Effects of the Development of Central Bank Digital Currencies on Financial Markets amid the Pandemic,Emerging Science Journal,"Kosov M., National Research University Higher School of Economics, Borisova L., Don State Technical University, Popkov S., Moscow Metropolitan Governance University of Yury Luzhkov, Kiseleva T., Financial University under the Government of the Russian Federation, Ponkratov V., Financial University under the Government of the Russian Federation, Volkova M., Bauman Moscow State Technical University, Vatutina L., Moscow Polytechnic University, Kuznetsov N., Financial University under the Government of the Russian Federation, Dzusova S., Financial University under the Government of the Russian Federation, Mazzorana F., International University of Monaco (OMNES Education) Effects of the Development of Central Bank Digital Currencies on Financial Markets amid the Pandemic 2023 Emerging Science Journal, 7 (Special issue), Art. No. nan, pp. 186-200",Статья
,4,Kim T.K., Moscow Pedagogical State University,2,"Moscow, Moscow Polytechnic University, Moscow",0.12,2023,STRUCTURAL-CONTENTAL DEFINITENESS OF ACTUALIZATION OF ATHLETES' THINKING TYPES IN THE CONTEXT OF THE SYSTEM-ACTIVITY APPROACH,Teoriya i Praktika Fizicheskoy Kultury,"Kim T.K., Moscow Pedagogical State University, Pleshakov A.A., Moscow Polytechnic University, Kuzmenko G.A., Moscow Pedagogical State University, Ivankov C.T., Moscow Pedagogical State University STRUCTURAL-CONTENTAL DEFINITENESS OF ACTUALIZATION OF ATHLETES' THINKING TYPES IN THE CONTEXT OF THE SYSTEM-ACTIVITY APPROACH 2023 Teoriya i Praktika Fizicheskoy Kultury, 2023 (2), Art. No. nan, pp. 60-63",Статья
10.1080/10652469.2023.2212396,1,,,1,Moscow,0.0,2023,Constructing basises in solution space of the system of equations for the Lauricella Function FD(N),Integral Transforms and Special Functions,"Bezrodnykh S.I., Moscow Polytechnic University Constructing basises in solution space of the system of equations for the Lauricella Function FD(N) 2023 Integral Transforms and Special Functions, 34 (11), Art. No. nan, pp. 813-834",Статья
10.31992/0869-3617-2023-32-4-9-22,2,,,1,38,0.0,2023,ChatGPT in Higher Education and Science: a Threat or a Valuable Resource?; [ChatGPT в высшем образовании и науке: угроза или ценный ресурс?],Vysshee Obrazovanie v Rossii,"Ivakhnenko E.N., Lomonosov Moscow State University, Nikolskiy V.S., Moscow State Polytechnic University ChatGPT in Higher Education and Science: a Threat or a Valuable Resource?; [ChatGPT в высшем образовании и науке: угроза или ценный ресурс?] 2023 Vysshee Obrazovanie v Rossii, 32 (4), Art. No. nan, pp. 9-22",Обзор
10.25018/0236_1493_2023_4_0_140,4,,,1,"Moscow, Moscow, Moscow",0.0,2023,Coal and rock fracturing by high-velocity water jets; [РАЗРУШЕНИЕ УГЛЯ И ГОРНЫХ ПОРОД ВЫСОКОСКОРОСТНЫМИ СТРУЯМИ ВОДЫ],Mining Informational and Analytical Bulletin,"Merzlyakov V.G., Moscow Polytechnic University, Derevyashkin I.V., Moscow Polytechnic University, Boykova I.E., Moscow Polytechnic University, Tolmachev A.I., Gubkin branch of National University of Science and Technology «MISiS» Coal and rock fracturing by high-velocity water jets; [РАЗРУШЕНИЕ УГЛЯ И ГОРНЫХ ПОРОД ВЫСОКОСКОРОСТНЫМИ СТРУЯМИ ВОДЫ] 2023 Mining Informational and Analytical Bulletin, nan (4), Art. No. nan, pp. 140-156",Статья
10.17816/0321-4443-119856,1,Klimov A.V., KAMAZ Innovation Center,2,"Skolkovo Innovation Center, Moscow Polytechnic University",0.5,2023,Synthesis of an adaptive observer of the resistance torque at a shaft of a traction electric motor,Tractors and Agricultural Machinery,"Klimov A.V., KAMAZ Innovation Center Synthesis of an adaptive observer of the resistance torque at a shaft of a traction electric motor 2023 Tractors and Agricultural Machinery, 90 (2), Art. No. nan, pp. 99-105",Статья
