Идентификатор DOI *,Количество авторов *,Фамилия *,Имя *,Количество аффилиаций *,Аффиляция *,Контрибьюция *,Дата публикации *,Наименование публикации *,Наименование издания *,Библиографическая ссылка *,Вид издания  *
10.5005/jp-journals-10006-2394,6,Georgiy P., Department of Physical Education,1,Moscow Polytechnic University,0.17,2024,Revolutionizing Women’s Health: Artificial Intelligence’s Impact on Obstetrics and Gynecology,Journal of South Asian Federation of Obstetrics and Gynaecology ,"Kannaiyan A., Department of Bioinformatics, Bagchi S., Department of Biomedical Sciences, Vijayan V., Department of Physiology, Georgiy P., Department of Physical Education, Manickavasagam S., Department of Pharmaceutical Analysis, Kumar D.S., Department of Research Revolutionizing Women’s Health: Artificial Intelligence’s Impact on Obstetrics and Gynecology 2024 Journal of South Asian Federation of Obstetrics and Gynaecology , 16 (2), Art. No. nan, pp. 161-168",Обзор
,3,,,1,Moscow,0.0,2024,TRAINING OF SPRINTERS IN NATURALLY AND ARTIFICIALLY DIFFICULT CONDITIONS OF SPORTS ACTIVITY,Teoriya i Praktika Fizicheskoy Kultury,"Polevoy G.G., Moscow Polytechnic University, Sablin A.B., Moscow Technical University of Communications and Informatics, Chernishev S.V., Moscow Technical University of Communications and Informatics TRAINING OF SPRINTERS IN NATURALLY AND ARTIFICIALLY DIFFICULT CONDITIONS OF SPORTS ACTIVITY 2024 Teoriya i Praktika Fizicheskoy Kultury, 2024 (2), Art. No. nan, pp. 91-93",Статья
10.32744/pse.2024.1.22,4,,,1,Russian Federation,0.0,2024,Attitudes of students towards joint educational programs with students with disabilities; [Отношение обучающихся к совместным образовательным программам с обучающимися с ограниченными возможностями здоровья],Perspektivy Nauki i Obrazovania,"Ascheulov Yu.B., Deputy Director College of Voronezh Institute of High Technologies, Kozilova L.V., the Department of Educational Systems Management named after T.I. Shamova Moscow Pedagogical State University, Chvyakin V.A., Department of Advertising and Public Relations in Media Industry Moscow Polytechnic University, Dolgova V.I., Dean of the Faculty of Psychology South Ural State Humanitarian-Pedagogical University Attitudes of students towards joint educational programs with students with disabilities; [Отношение обучающихся к совместным образовательным программам с обучающимися с ограниченными возможностями здоровья] 2024 Perspektivy Nauki i Obrazovania, 67 (1), Art. No. nan, pp. 404-419",Статья
10.24224/2227-1295-2024-13-1-448-465,3,"Kokorina Y.G., Vagabov M.M."," Department of Humanities,  Department of Humanities",1,"Moscow Polytechnic University, Moscow Polytechnic University",0.67,2024,"Stalingrad Battle in Mirror of Regional British Press (Western Post Newspape, 1942—1943)",Nauchnyi Dialog,"Öztürk M., Department of International Relations, Kokorina Y.G., Department of Humanities, Vagabov M.M., Department of Humanities Stalingrad Battle in Mirror of Regional British Press (Western Post Newspape, 1942—1943) 2024 Nauchnyi Dialog, 13 (1), Art. No. nan, pp. 448-465",Статья
10.1007/s11015-024-01623-7,3,,,1,Moscow,0.0,2024,Process of Sintering Iron-Based Powder Materials Alloyed with Copper with Introduction of Various Plasticizers Into an Initial Charge,Metallurgist,"Eremeeva J.V., National University of Science and Technology MISIS, Ter-Vaganyants Y.S., Moscow Polytechnic University, Korznikov O.V., Machine-Building Center SSM-Tyazhmash Process of Sintering Iron-Based Powder Materials Alloyed with Copper with Introduction of Various Plasticizers Into an Initial Charge 2024 Metallurgist, 67 (9-10), Art. No. nan, pp. 1315-1324",Статья
10.3390/min14010108,8,"Mishedchenko A., Kuzina A.V."," Faculty of Urban Studies and Urban Economy,  Department of Technique and Technology of Mining and Oil and Gas Production",1,"Moscow Polytechnic University, Moscow Polytechnic University",0.25,2024,Studying Flotation of Gold Microdispersions with Carrier Minerals and Pulp Aeration with a Steam–Air Mixture,Minerals,"Evdokimov S.I., Department of Mineral Processing, Golikov N.S., Department of Mechanical Engineering, Pryalukhin A.F., Department of Mechanical Engineering, Kondratiev V.V., Laboratory of Geochemistry of Ore Formation and Geochemical Methods of Prospecting, Mishedchenko A., Faculty of Urban Studies and Urban Economy, Kuzina A.V., Department of Technique and Technology of Mining and Oil and Gas Production, Bryukhanova N.N., Laboratory of Geochemistry of Ore Formation and Geochemical Methods of Prospecting, Karlina A.I., Stroytest Research and Testing Center Studying Flotation of Gold Microdispersions with Carrier Minerals and Pulp Aeration with a Steam–Air Mixture 2024 Minerals, 14 (1), Art. No. 108, pp. nan-nan",Статья
10.1007/s11015-024-01640-6,6,,,1,"Moscow, Moscow",0.0,2024,Structure and Properties of Coatings Formed on Cast Al–Ca Alloys by Plasma Electrolytic Oxidation,Metallurgist,"Letyagin N.V., Moscow Polytechnic University, Akopyan T., Moscow Polytechnic University, Sokorev A.A., JSC Aluminium Alloys Plant, Tsydenov A.G., JSC Aluminium Alloys Plant, Musin A.F., National University of Science and Technology MISIS, Palkin P.A., National University of Science and Technology MISIS Structure and Properties of Coatings Formed on Cast Al–Ca Alloys by Plasma Electrolytic Oxidation 2024 Metallurgist, 67 (9-10), Art. No. nan, pp. 1473-1481",Статья
10.1007/s11015-024-01622-8,6,Zadorozhnyi M.Y., National Research Technological University MISIS,2,"Moscow, Moscow Polytechnic University",0.08,2024,Investigation of the Effect of Cerium on the Structure and Properties of Calcium-Containing Aluminum Alloys,Metallurgist,"Naumova E.A., National Research Technological University MISIS, Vasina M.A., National Research Technological University MISIS, Chernogorova O.P., IMET Russian Academy of Sciences, Rogachev S.O., National Research Technological University MISIS, Zadorozhnyi M.Y., National Research Technological University MISIS, Bobrysheva A.O., National Research Technological University MISIS Investigation of the Effect of Cerium on the Structure and Properties of Calcium-Containing Aluminum Alloys 2024 Metallurgist, 67 (9-10), Art. No. nan, pp. 1302-1314",Статья
10.15828/2075-8545-2024-16-1-22-31,5,"Dedov A.V., Nazarov V.G."," Department of Innovative Materials of Print Media Industry,  Department of Innovative Materials of Print Media Industry",1,"Moscow Polytechnic University, Moscow Polytechnic University",0.4,2024,Construction heat and sound insulating composite materials with high tensile strength,Nanotechnologies in Construction,"Kozhevnikova O.V., Department of Chemistry and Technology of Polymer Materials and Nanocomposites, Bokova E.S., Department of Chemistry and Technology of Polymer Materials and Nanocomposites, Dedov A.V., Department of Innovative Materials of Print Media Industry, Nazarov V.G., Department of Innovative Materials of Print Media Industry, Ivanov L.A., Russian Academy of Engineering Construction heat and sound insulating composite materials with high tensile strength 2024 Nanotechnologies in Construction, 16 (1), Art. No. nan, pp. 22-31",Статья
10.13189/saj.2024.120109,3,,,1,Department of Physical Education,0.0,2024,Development of Speed in Children Aged 11 to 12 Years Practicing Athletics-Quasi-experimental Non-randomized Study,International Journal of Human Movement and Sports Sciences,"Polevoy G., Moscow Polytechnic University, Fuentes Barría H., Escuela de Odontología, Aguilera Eguía R., Departamento de Salud Pública Development of Speed in Children Aged 11 to 12 Years Practicing Athletics-Quasi-experimental Non-randomized Study 2024 International Journal of Human Movement and Sports Sciences, 12 (1), Art. No. nan, pp. 71-77",Статья
10.47197/retos.v54.103420,5,,,1,Russian Federation,0.0,2024,Reference values for the 5000-meter test in Chilean athletes aged 35 to 74 years: Cross-sectional study; [Valores de referencia para la prueba de 5000 metros en atletas chilenos de 35 a 74 años: Estudio transversal],Retos,"Fuentes-Barría H., Universidad Andres Bello, Aguilera-Eguía R., Universidad Católica de la Santísima Concepción, Polevoy G., Moscow Polytechnic University, Maureira-Sánchez J., Universidad Central de Chile, Garrido-Osorio V., Universidad de O′Higgins Reference values for the 5000-meter test in Chilean athletes aged 35 to 74 years: Cross-sectional study; [Valores de referencia para la prueba de 5000 metros en atletas chilenos de 35 a 74 años: Estudio transversal] 2024 Retos, 54 (nan), Art. No. nan, pp. 771-776",Статья
10.17580/tsm.2024.01.08,3,,,1,Moscow,0.0,2024,A COMBINATION OF PROPERTIES OF WELDED JOINTS MADE IN 1565chM ALUMINIUM ALLOY PLATES,Tsvetnye Metally,"Drits A.M., Samara Metallurgical Plant JSC, Ovchinnikov V.V., Moscow Polytechnic University, Polyakov D.A., GOSMKB Vympel JSC A COMBINATION OF PROPERTIES OF WELDED JOINTS MADE IN 1565chM ALUMINIUM ALLOY PLATES 2024 Tsvetnye Metally, 2024 (1), Art. No. nan, pp. 57-64",Статья
10.3390/min14010088,8,Voitovich E.V., Department of Industrial and Civil Engineering,1,Moscow Polytechnic University,0.12,2024,Studying the Flotation of Gold-Bearing Ores Using Carrier Minerals,Minerals,"Evdokimov S.I., Department of Mineral Processing, Golikov N.S., Department of Mechanical Engineering, Zadkov D.A., Department of Mechanical Engineering, Voitovich E.V., Department of Industrial and Civil Engineering, Kondratiev V.V., Laboratory of Geochemistry of Ore Formation and Geochemical Methods of Prospecting, Petrovskiy A.A., Laboratory of Geochemistry of Ore Formation and Geochemical Methods of Prospecting, Konyukhov V.Y., Department of Automation and Control, Gladkikh V.A., Stroytest Research and Testing Center Studying the Flotation of Gold-Bearing Ores Using Carrier Minerals 2024 Minerals, 14 (1), Art. No. 88, pp. nan-nan",Статья
10.1007/s12289-023-01801-z,6,,,1,Scientific Activity Sector,0.0,2024,High-reduction radial shear rolling of aluminum alloy bars using custom-calibrated rolls,International Journal of Material Forming,"Gamin Y.V., National University of Science and Technology MISIS (NUST “MISIS”), Galkin S.P., National University of Science and Technology MISIS (NUST “MISIS”), Koshmin A.N., Moscow Polytechnic University, Mahmoud Alhaj Ali A., National University of Science and Technology MISIS (NUST “MISIS”), Nguyen X.D., National University of Science and Technology MISIS (NUST “MISIS”), ELDeeb I.S., National University of Science and Technology MISIS (NUST “MISIS”) High-reduction radial shear rolling of aluminum alloy bars using custom-calibrated rolls 2024 International Journal of Material Forming, 17 (1), Art. No. 5, pp. nan-nan",Статья
10.3329/bjms.v23i1.70757,1,Polevoy G.G., Department of Physical Education,2,"Moscow Aviation Institute, Department of Physical Education",0.5,2024,Development of physical qualities of athletes aged 9-11,Bangladesh Journal of Medical Science,"Polevoy G.G., Department of Physical Education Development of physical qualities of athletes aged 9-11 2024 Bangladesh Journal of Medical Science, 23 (1), Art. No. nan, pp. 246-253",Статья
10.18796/0041-5790-2024-2-39-46,5,,,1,"Moscow, Moscow, Moscow, Moscow",0.0,2024,MODELING OF SUPPLY AND DEMAND IN THE LABOR MARKET IN COAL SINGLE-INDUSTRY TOWNS OF RUSSIA BASED ON THE THEORY OF EQUILIBRIUM; [Моделирование спроса и предложения на рынке труда в угольных моногородах России на основе теории равновесия],Ugol,"Fomicheva L.M., Moscow Polytechnic University, Pronskaya O.N., Moscow Polytechnic University, Arzamasova E.L., Moscow Polytechnic University, Fomin O.S., Kursk State Agricultural Academy named after I.I. Ivanov, Kurennaya V.V., Moscow Polytechnic University MODELING OF SUPPLY AND DEMAND IN THE LABOR MARKET IN COAL SINGLE-INDUSTRY TOWNS OF RUSSIA BASED ON THE THEORY OF EQUILIBRIUM; [Моделирование спроса и предложения на рынке труда в угольных моногородах России на основе теории равновесия] 2024 Ugol, nan (2), Art. No. nan, pp. 39-46",Статья
10.47197/RETOS.V52.101547,6,,,2,"Russian Federation, Moscow Aviation Institute",0.0,2024,Effects of 32 weeks of a physical program with a ball on physical qualities in Russian children between 9 and 10 years. Non-randomized quasi-experimental study; [Efectos de 32 semanas de un programa físico con balón sobre las cualidades físicas en niños rusos de entre 9 a 10 años. Estudio cuasiexperimental no aleatorizado],Retos,"Polevoy G., Moscow Polytechnic University, Fuentes-Barría H., Universidad Andres Bello, Eguía R.A., Universidad Católica de la Santísima Concepción, Sánchez J.M., Universidad Central de Chile, Garrido-Osorio V., Universidad Europea del Atlántico, Urbano-Cerda S., Universidad Santo Tomás Effects of 32 weeks of a physical program with a ball on physical qualities in Russian children between 9 and 10 years. Non-randomized quasi-experimental study; [Efectos de 32 semanas de un programa físico con balón sobre las cualidades físicas en niños rusos de entre 9 a 10 años. Estudio cuasiexperimental no aleatorizado] 2024 Retos, 52 (nan), Art. No. nan, pp. 240-245",Статья
10.24000/0409-2961-2024-2-64-68,3,Golik V.I., NKMMI (GTU),3,"Vladikavkaz, Moscow Polytechnic University, Moscow",0.17,2024,On the Assessment of Hazard of Leaching of Substandard Raw Materials in Heaps,Bezopasnost' Truda v Promyshlennosti,"Golik V.I., NKMMI (GTU), Galachieva S.V., North Caucasian Mining and Metallurgical Institute, Sharipzyanova G.Kh., Moscow Polytechnic University On the Assessment of Hazard of Leaching of Substandard Raw Materials in Heaps 2024 Bezopasnost' Truda v Promyshlennosti, 2024 (2), Art. No. nan, pp. 64-68",Статья
10.1080/1536383X.2024.2328239,10,Shchegolkov A.V., Department of Chemistry,1,Moscow Polytechnic University,0.1,2024,Innovative multiwall carbon nanotubes synthesis on 3D nickel surface: a comparative study,Fullerenes Nanotubes and Carbon Nanostructures,"Ali I., Department of Chemistry, Chumak M.A., Department of Chemistry, Popov E.O., Department of Chemistry, Filippov S.V., Department of Chemistry, Kolosko A.G., Department of Chemistry, Kaminskii V.V., Institute of Advanced Data Transfer Systems, Shchegolkov A.V., Department of Chemistry, Shchegolkov A.V., Department of Technology and Methods of Nanoproducts Manufacturing, Agustiono Kurniawan T., College of the Environment and Ecology, Habila M.A., Department of Chemistry Innovative multiwall carbon nanotubes synthesis on 3D nickel surface: a comparative study 2024 Fullerenes Nanotubes and Carbon Nanostructures, 32 (8), Art. No. nan, pp. 774-782",Статья
10.1177/0734242X241240042,13,"Moskovskikh D., Yudin S."," Science and Research Centre of Functional Nano-Ceramics,  Science and Research Centre of Functional Nano-Ceramics",2,"National University of Science and Technology “MISIS, Research Laboratory of Scanning Probe Microscopy, National University of Science and Technology “MISIS, Research Laboratory of Scanning Probe Microscopy",0.08,2024,High-strength gypsum binder with improved water-resistance coefficient derived from industrial wastes,Waste Management and Research,"Kamarou M., International Information and Analytical Center for Technology Transfer, Moskovskikh D., Science and Research Centre of Functional Nano-Ceramics, Kuskov K., Science and Research Centre of Functional Nano-Ceramics, Yudin S., Science and Research Centre of Functional Nano-Ceramics, Akinwande A.A., Department of Metallurgical and Materials Engineering, Smorokov A., Division for Nuclear-Fuel Cycle, Özkılıç Y.O., Department of Civil Engineering, Abdulwahid M.Y., Department of Civil Engineering, Bhowmik A., Department of Mechanical Engineering, Romanovskaia E., Department of Materials Science and Engineering, Korob N., International Information and Analytical Center for Technology Transfer, Paspelau A., Department of Physical, Romanovski V., Science and Research Centre of Functional Nano-Ceramics High-strength gypsum binder with improved water-resistance coefficient derived from industrial wastes 2024 Waste Management and Research, nan (nan), Art. No. nan, pp. nan-nan",Статья
10.3329/bjms.v23i1.70758,3,Polevoy G.G., Department of Physical Education,2,"Moscow Polytechnic University, Department of Physical Education",0.17,2024,Development of endurance in physical education lessons with the use of outdoor games,Bangladesh Journal of Medical Science,"Polevoy G.G., Department of Physical Education, Sablin A.B., Department of Physical Education, Chernishev S.V., Department of Physical Education Development of endurance in physical education lessons with the use of outdoor games 2024 Bangladesh Journal of Medical Science, 23 (1), Art. No. nan, pp. 254-261",Статья
10.1007/s13399-024-05440-5,9,Moskovskikh D., Science and Research Centre of Functional Nano-Ceramics,2,"National University of Science and Technology “MISIS”, Research Laboratory of Scanning Probe Microscopy",0.06,2024,"Ulva rigida–mediated silver nanoparticles: synthesis, characterization, and antibacterial activity",Biomass Conversion and Biorefinery,"Ganeshan A., Department of Biotechnology, Periakaruppan R., Department of Biotechnology, Science, Tamilnadu, Vanathi P., Department of Biotechnology, Science, Tamilnadu, Thirumalaisamy S.K., Centre for Interfaces & amp, Nanomaterials, Department of Biotechnology, Vijai Selvaraj K.S., Vegetable Research Station, Moskovskikh D., Science and Research Centre of Functional Nano-Ceramics Ulva rigida–mediated silver nanoparticles: synthesis, characterization, and antibacterial activity 2024 Biomass Conversion and Biorefinery, nan (nan), Art. No. nan, pp. nan-nan",Статья
,3,,,1,Moscow,0.0,2024,DEVELOPING THE FLEXIBILITY OF SCHOOLCHILDREN AGED 8-9 IN THE PROCESS OF PHYSICAL EDUCATION,Teoriya i Praktika Fizicheskoy Kultury,"Polevoy G.G., Moscow Polytechnic University, Fuentes Barria H., Escuela de Odontología, Aguilera Eguia R., Departamento de Salud Pública DEVELOPING THE FLEXIBILITY OF SCHOOLCHILDREN AGED 8-9 IN THE PROCESS OF PHYSICAL EDUCATION 2024 Teoriya i Praktika Fizicheskoy Kultury, 2024 (1), Art. No. nan, pp. 82-84",Статья
,5,Guba V.P., The Russian University of Sport «GTSOLIFK»,2,"Moscow, Moscow Polytechnic University, Moscow",0.1,2024,POINT-RATING SYSTEM FOR EVALUATING STUDENTS’ ACTIVITIES DURING THE PROCESS OF MINI-FOOTBALL CLASSES,Teoriya i Praktika Fizicheskoy Kultury,"Guba V.P., The Russian University of Sport «GTSOLIFK», Pleshakov A.A., Moscow Polytechnic University, Antipov A.V., State University of Education, Leontyeva M.S., Moscow State University of Sport and Tourism, Semenova S.A., State University of Education POINT-RATING SYSTEM FOR EVALUATING STUDENTS’ ACTIVITIES DURING THE PROCESS OF MINI-FOOTBALL CLASSES 2024 Teoriya i Praktika Fizicheskoy Kultury, 2024 (3), Art. No. nan, pp. 72-74",Статья
10.24000/0409-2961-2024-1-56-60,4,Golik V.I., NKMMI (GTU),2,"Vladikavkaz, Moscow Polytechnic University",0.12,2024,Minimization of the Risk of Contamination of Residential Areas with Dust during Open Mining of Ores,Bezopasnost' Truda v Promyshlennosti,"Golik V.I., NKMMI (GTU), Dzaparov V.Kh., NKMMI (GTU), Liskova M.Yu., PNRPU, Maslennikov S.A., The Institute of Service Sector and Entrepreneurship (branch) of Don State Technical University Minimization of the Risk of Contamination of Residential Areas with Dust during Open Mining of Ores 2024 Bezopasnost' Truda v Promyshlennosti, 2024 (1), Art. No. nan, pp. 56-60",Статья
10.47197/RETOS.V52.100959,4,,,1,Russian Federation,0.0,2024,Reference values for 1500-meter run test in Chilean athletes from 35 to 44 years: Cross-sectional study; [Valores de referencia para la prueba de carrera de 1500 metros en atletas chilenos de 35 a 44 años: Estudio transversal],Retos,"Fuentes-Barría H., Universidad Andres Bello, Aguilera-Eguía R., Universidad Católica de la Santísima Concepción, Polevoy G., Moscow Polytechnic University, Garrido-Osorio V., Universidad Europea del Atlántico Reference values for 1500-meter run test in Chilean athletes from 35 to 44 years: Cross-sectional study; [Valores de referencia para la prueba de carrera de 1500 metros en atletas chilenos de 35 a 44 años: Estudio transversal] 2024 Retos, 52 (nan), Art. No. nan, pp. 23-26",Статья
10.1007/s00170-023-12651-z,3,Moskovskikh D., Center for Functional Nano-Ceramics,2,"National University of Science and Technology, Research Laboratory of Scanning Probe Microscopy",0.17,2024,Enhancing mechanical and damping performance of 3D-printed aluminium-7075 with shape memory high-entropy alloy (SMHEA): parametric optimization and mathematical modeling,International Journal of Advanced Manufacturing Technology,"Akinwande A.A., Department of Metallurgical and Materials Engineering, Moskovskikh D., Center for Functional Nano-Ceramics, Romanovski V., Center for Functional Nano-Ceramics Enhancing mechanical and damping performance of 3D-printed aluminium-7075 with shape memory high-entropy alloy (SMHEA): parametric optimization and mathematical modeling 2024 International Journal of Advanced Manufacturing Technology, 130 (1-2), Art. No. nan, pp. 369-383",Статья
